rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
71,i01r06c05s06,2,540682,2,4364,2,93071,2,1449609,1,257824589,1,295736379,1,1791597,1,13847816,2,260177196,2,2408826,1,3188851,2,10493,2,39522343,2,15584,2,14058944,2,20732,91,912249171,293,13051018,0,0
72,i01r06c05s06,2,518278,2,4390,2,79698,2,3789091,1,260670533,1,299491602,1,1860554,1,13691226,2,263069502,2,2293929,1,3175706,2,19795,2,47303104,2,22215,2,14342721,2,29379,91,900657404,293,14645906,0,0
73,i01r06c05s06,2,533035,2,5231,2,87052,2,4696592,1,285130130,1,284040692,1,1863743,1,12817724,2,287547261,2,2278419,1,3164054,2,23038,2,49947607,2,28717,2,14371037,2,36668,91,905746784,293,14940914,0,0
74,i01r06c05s06,2,520534,2,4498,2,75409,2,1410875,1,136309222,1,271522340,1,1829616,1,17671067,2,138678990,2,2629570,1,3237561,2,10156,2,42124201,2,16681,2,13998710,2,23757,91,910538468,293,12797437,0,0
75,i01r06c05s06,2,529746,2,4263,2,90872,2,1582311,1,118661031,1,314653394,1,1873055,1,13743128,2,121082329,2,2340350,1,3159848,2,11500,2,47130717,2,22328,2,12980460,2,20129,91,915577899,293,12954976,0,0
76,i01r06c05s06,2,537490,2,4001,2,91009,2,1568271,1,247887253,1,315539145,1,1802235,1,19801800,2,250247022,2,2279094,1,3226870,2,16340,2,41891202,2,16788,2,14067277,2,20183,91,918757038,293,15325650,0,0
77,i01r06c05s06,2,542812,2,4368,2,87411,2,1586142,1,244445547,1,227588727,1,1900310,1,14796074,2,246909811,2,2304199,1,3223019,2,16430,2,41086818,2,20319,2,14021936,2,23166,91,907567610,293,14756789,0,0
78,i01r06c05s06,2,550572,2,4478,2,101732,2,2646543,1,285012487,1,262509253,1,1859951,1,19924733,2,287444989,2,2946273,1,3301907,2,21676,2,51787661,2,26072,2,20610210,2,30344,91,892018337,293,15171316,0,0
79,i01r06c05s06,2,542509,2,4659,2,91329,2,1345322,1,258000594,1,312570301,1,1779565,1,12464557,2,260342061,2,2447651,1,3184738,2,11251,2,37057231,2,16753,2,14417926,2,19692,91,905057780,293,12392887,0,0
80,i01r06c05s06,2,535735,2,4281,2,99539,2,1847831,1,283992609,1,309127796,1,1874386,1,17996856,2,286423209,2,2881693,1,3233008,2,18623,2,48453678,2,26562,2,20403020,2,24272,91,908532952,293,15018362,0,0
