numberOfPEs,name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
16,"BM_submitBlocks/8/1/16777216/manual_time_mean",5,276.98,521.836,ms,,,,,
16,"BM_submitBlocks/8/1/16777216/manual_time_median",5,277.629,525.833,ms,,,,,
16,"BM_submitBlocks/8/1/16777216/manual_time_stddev",5,1.43281,11.5367,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time",3,198.405,329.871,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time",3,210.12,335.854,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time",3,216.727,351.229,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time",3,231.706,361.793,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time",3,235.282,368.148,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time_mean",5,218.448,349.379,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time_median",5,216.727,351.229,ms,,,,,
16,"BM_submitBlocks/16/1/16777216/manual_time_stddev",5,15.2743,16.3807,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time",4,179.226,275.808,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time",4,181.377,281.403,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time",4,182.624,278.914,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time",4,184.206,280.447,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time",4,183.706,282.645,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time_mean",5,182.228,279.844,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time_median",5,182.624,280.447,ms,,,,,
16,"BM_submitBlocks/32/1/16777216/manual_time_stddev",5,1.99925,2.63623,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time",4,168.046,243.204,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time",4,172.315,242.931,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time",4,167.447,242.432,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time",4,170.481,244.203,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time",4,169.79,242.699,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time_mean",5,169.616,243.094,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time_median",5,169.79,242.931,ms,,,,,
16,"BM_submitBlocks/64/1/16777216/manual_time_stddev",5,1.95159,0.682634,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time",4,151.201,217.447,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time",4,151.087,217.128,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time",4,150.493,216.673,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time",4,150.668,216.693,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time",4,151.022,217.165,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time_mean",5,150.894,217.021,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time_median",5,151.022,217.128,ms,,,,,
16,"BM_submitBlocks/128/1/16777216/manual_time_stddev",5,0.299752,0.332656,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time",5,149.301,211.676,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time",5,149.792,211.962,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time",5,149.579,211.787,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time",5,149.524,211.773,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time",5,149.434,211.423,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time_mean",5,149.526,211.724,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time_median",5,149.524,211.773,ms,,,,,
16,"BM_submitBlocks/256/1/16777216/manual_time_stddev",5,0.1823,0.197502,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time",5,148.412,208.087,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time",5,148.583,208.199,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time",5,147.705,207.642,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time",5,148.008,207.81,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time",5,148.328,208.106,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time_mean",5,148.207,207.969,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time_median",5,148.328,208.087,ms,,,,,
16,"BM_submitBlocks/512/1/16777216/manual_time_stddev",5,0.349891,0.233376,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time",5,145.764,206.514,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time",5,145.996,206.717,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time",5,145.879,207.204,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time",5,146.313,206.985,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time",5,147.687,207.962,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time_mean",5,146.328,207.076,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time_median",5,145.996,206.985,ms,,,,,
16,"BM_submitBlocks/1024/1/16777216/manual_time_stddev",5,0.786721,0.559957,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time",5,149.934,202.829,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time",5,147.558,202.198,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time",5,147.723,201.972,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time",5,147.304,201.609,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time",5,148.036,202.399,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time_mean",5,148.111,202.201,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time_median",5,147.723,202.198,ms,,,,,
16,"BM_submitBlocks/1048576/1/16777216/manual_time_stddev",5,1.05329,0.457536,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time",2,557.807,807.248,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time",2,560.505,812.066,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time",2,567.452,794.014,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time",2,559.023,785.995,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time",2,566.46,813.652,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time_mean",5,562.25,802.595,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time_median",5,560.505,807.248,ms,,,,,
16,"BM_submitBlocks/8/2/16777216/manual_time_stddev",5,4.4155,12.0706,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time",2,450.041,583.674,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time",2,458.313,589.93,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time",2,461.487,595.415,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time",2,455.437,592.546,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time",2,455.084,590.924,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time_mean",5,456.072,590.498,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time_median",5,455.437,590.924,ms,,,,,
16,"BM_submitBlocks/16/2/16777216/manual_time_stddev",5,4.24562,4.343,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time",2,384.55,481.261,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time",2,401.976,495.281,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time",2,395.263,491.295,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time",2,396.65,490.324,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time",2,395.477,489.527,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time_mean",5,394.783,489.538,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time_median",5,395.477,490.324,ms,,,,,
16,"BM_submitBlocks/32/2/16777216/manual_time_stddev",5,6.33768,5.12812,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time",2,374.744,453.365,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time",2,349.179,428.347,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time",2,349.259,427.892,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time",2,351.085,430.697,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time",2,350.197,427.811,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time_mean",5,354.893,433.622,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time_median",5,350.197,428.347,ms,,,,,
16,"BM_submitBlocks/64/2/16777216/manual_time_stddev",5,11.1244,11.099,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time",2,352.656,418.293,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time",2,357.808,423.384,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time",2,357.252,423.52,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time",2,357.095,422.068,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time",2,358.503,426.622,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time_mean",5,356.663,422.777,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time_median",5,357.252,423.384,ms,,,,,
16,"BM_submitBlocks/128/2/16777216/manual_time_stddev",5,2.30688,3.01327,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time",2,338.521,399.447,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time",2,341.394,402.433,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time",2,341.122,402.447,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time",2,339.17,400.002,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time",2,339.726,400.996,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time_mean",5,339.987,401.065,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time_median",5,339.726,400.996,ms,,,,,
16,"BM_submitBlocks/256/2/16777216/manual_time_stddev",5,1.24053,1.37238,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time",2,345.466,404.172,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time",2,346.743,405.512,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time",2,345.909,404.687,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time",2,343.76,402.909,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time",2,344.013,402.605,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time_mean",5,345.178,403.977,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time_median",5,345.466,404.172,ms,,,,,
16,"BM_submitBlocks/512/2/16777216/manual_time_stddev",5,1.26831,1.21678,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time",2,340.02,398.063,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time",2,339.839,398.878,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time",2,341.298,400.235,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time",2,341.045,399.967,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time",2,341.721,400.512,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time_mean",5,340.785,399.531,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time_median",5,341.045,399.967,ms,,,,,
16,"BM_submitBlocks/1024/2/16777216/manual_time_stddev",5,0.819428,1.02858,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time",2,349.614,407.264,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time",2,349.989,403.715,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time",2,350.256,403.623,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time",2,350.012,403.124,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time",2,349.809,403.729,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time_mean",5,349.936,404.291,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time_median",5,349.989,403.715,ms,,,,,
16,"BM_submitBlocks/1048576/2/16777216/manual_time_stddev",5,0.240069,1.68042,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time",1,683.731,900.716,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time",1,833.554,1084.43,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time",1,839.412,1054.96,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time",1,838.197,1057.28,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time",1,856.186,1085.14,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time_mean",5,810.216,1036.51,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time_median",5,838.197,1057.28,ms,,,,,
16,"BM_submitBlocks/8/3/16777216/manual_time_stddev",5,71.2242,77.2551,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time",1,745.218,873.702,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time",1,717.682,863.333,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time",1,721.682,860.144,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time",1,713.767,849.796,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time",1,711.378,856.496,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time_mean",5,721.945,860.694,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time_median",5,717.682,860.144,ms,,,,,
16,"BM_submitBlocks/16/3/16777216/manual_time_stddev",5,13.5869,8.84391,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time",1,658.403,752.613,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time",1,594.594,697.479,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time",1,602.839,702.701,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time",1,588.08,687.628,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time",1,588.647,686.241,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time_mean",5,606.513,705.332,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time_median",5,594.594,697.479,ms,,,,,
16,"BM_submitBlocks/32/3/16777216/manual_time_stddev",5,29.6103,27.3038,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time",1,584.348,664.106,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time",1,588.885,663.626,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time",1,572.954,656.988,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time",1,576.923,658.374,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time",1,580.139,660.568,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time_mean",5,580.65,660.732,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time_median",5,580.139,660.568,ms,,,,,
16,"BM_submitBlocks/64/3/16777216/manual_time_stddev",5,6.22201,3.13714,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time",1,571.04,637.222,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time",1,548.555,617.56,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time",1,547.333,615.282,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time",1,547.385,614.877,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time",1,548.1,614.896,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time_mean",5,552.483,619.967,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time_median",5,548.1,615.282,ms,,,,,
16,"BM_submitBlocks/128/3/16777216/manual_time_stddev",5,10.3866,9.70959,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time",1,548.274,614.119,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time",1,554.87,619.653,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time",1,552.571,618.58,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time",1,551.983,617.023,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time",1,553.427,619.988,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time_mean",5,552.225,617.873,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time_median",5,552.571,618.58,ms,,,,,
16,"BM_submitBlocks/256/3/16777216/manual_time_stddev",5,2.46108,2.39568,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time",1,561.251,624.627,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time",1,557.033,619.676,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time",1,549.062,611.352,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time",1,549.246,609.996,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time",1,552.512,617.156,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time_mean",5,553.821,616.562,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time_median",5,552.512,617.156,ms,,,,,
16,"BM_submitBlocks/512/3/16777216/manual_time_stddev",5,5.26322,6.02815,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time",1,548.858,610.362,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time",1,544.92,609.063,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time",1,547.294,609.386,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time",1,551.377,613.568,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time",1,552.481,615.249,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time_mean",5,548.986,611.526,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time_median",5,548.858,610.362,ms,,,,,
16,"BM_submitBlocks/1024/3/16777216/manual_time_stddev",5,3.0555,2.73998,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time",1,546.796,602.229,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time",1,554.596,611.691,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time",1,553.421,610.975,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time",1,551.98,609.898,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time",1,547.455,604.393,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time_mean",5,550.85,607.837,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time_median",5,551.98,609.898,ms,,,,,
16,"BM_submitBlocks/1048576/3/16777216/manual_time_stddev",5,3.53131,4.25044,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time",1,930.827,1154.31,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time",1,1142.1,1404.7,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time",1,1068.96,1291.13,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time",1,1118.35,1321.3,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time",1,1104.65,1346.27,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time_mean",5,1072.98,1303.55,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time_median",5,1104.65,1321.3,ms,,,,,
16,"BM_submitBlocks/8/4/16777216/manual_time_stddev",5,83.7592,93.2716,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time",1,990.926,1116.36,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time",1,975.822,1132.08,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time",1,967.745,1116.55,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time",1,970.623,1119.89,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time",1,966.043,1109.1,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time_mean",5,974.232,1118.79,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time_median",5,970.623,1116.55,ms,,,,,
16,"BM_submitBlocks/16/4/16777216/manual_time_stddev",5,10.0423,8.40699,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time",1,898.201,998.033,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time",1,845.313,950.181,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time",1,844.806,949.618,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time",1,833.605,936.098,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time",1,839.274,951.996,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time_mean",5,852.24,957.185,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time_median",5,844.806,950.181,ms,,,,,
16,"BM_submitBlocks/32/4/16777216/manual_time_stddev",5,26.1296,23.6986,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time",1,825.04,914.294,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time",1,806.65,890.809,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time",1,804.989,889.626,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time",1,799.414,881.939,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time",1,791.358,874.21,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time_mean",5,805.49,890.175,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time_median",5,804.989,889.626,ms,,,,,
16,"BM_submitBlocks/64/4/16777216/manual_time_stddev",5,12.4542,15.0428,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time",1,806.087,875.733,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time",1,785.765,859.763,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time",1,782.552,853.112,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time",1,773.961,844.397,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time",1,790.639,863.587,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time_mean",5,787.801,859.318,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time_median",5,785.765,859.763,ms,,,,,
16,"BM_submitBlocks/128/4/16777216/manual_time_stddev",5,11.892,11.7158,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time",1,775.394,843.803,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time",1,779.033,849.282,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time",1,781.279,850.275,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time",1,776.376,844.284,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time",1,780.544,847.713,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time_mean",5,778.525,847.071,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time_median",5,779.033,847.713,ms,,,,,
16,"BM_submitBlocks/256/4/16777216/manual_time_stddev",5,2.56621,2.91618,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time",1,773.484,840.652,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time",1,772.462,834.755,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time",1,779.207,843.584,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time",1,773.039,835.242,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time",1,778.138,842.601,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time_mean",5,775.266,839.367,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time_median",5,773.484,840.652,ms,,,,,
16,"BM_submitBlocks/512/4/16777216/manual_time_stddev",5,3.1536,4.12836,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time",1,771.684,837.412,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time",1,770.11,836.811,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time",1,770.607,835.92,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time",1,763.755,834.962,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time",1,773.529,834.96,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time_mean",5,769.937,836.013,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time_median",5,770.607,835.92,ms,,,,,
16,"BM_submitBlocks/1024/4/16777216/manual_time_stddev",5,3.69644,1.09717,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time",1,764.069,822.915,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time",1,779.39,843.911,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time",1,770.3,831.23,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time",1,771.305,834.245,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time",1,766.969,827.198,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time_mean",5,770.407,831.9,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time_median",5,770.3,831.23,ms,,,,,
16,"BM_submitBlocks/1048576/4/16777216/manual_time_stddev",5,5.77729,7.95375,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time",1,855.891,1327.1,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time",1,628.426,1122.42,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time",1,609.531,1058.81,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time",1,613.071,1051.39,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time",1,611.365,1127.34,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time_mean",5,663.657,1137.41,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time_median",5,613.071,1122.42,ms,,,,,
16,"BM_submitBlocks/8/1/33554432/manual_time_stddev",5,107.724,111.677,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time",2,428.196,694.966,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time",2,445.955,710.212,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time",2,448.918,695.464,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time",2,416.238,688.845,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time",2,430.318,704.881,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time_mean",5,433.925,698.874,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time_median",5,430.318,695.464,ms,,,,,
16,"BM_submitBlocks/16/1/33554432/manual_time_stddev",5,13.4925,8.54577,ms,,,,,
16,"BM_submitBlocks/32/1/33554432/manual_time",2,288.538,478.829,ms,,,,,
16,"BM_submitBlocks/32/1/33554432/manual_time",2,288.774,479.302,ms,,,,,
16,"BM_submitBlocks/32/1/33554432/manual_time",2,288.333,477.881,ms,,,,,
16,"BM_submitBlocks/32/1/33554432/manual_time",2,286.273,478.152,ms,,,,,
16,"BM_submitBlocks/32/1/33554432/manual_time",2,287.309,483.588,ms,,,,,
