numerOfPEs,name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
2,"BM_submitBlocks/64/1/67108864/manual_time",1,372.607,693.87,ms,,,,,
2,"BM_submitBlocks/64/1/67108864/manual_time_mean",5,422.365,744.085,ms,,,,,
2,"BM_submitBlocks/64/1/67108864/manual_time_median",5,372.904,695.196,ms,,,,,
2,"BM_submitBlocks/64/1/67108864/manual_time_stddev",5,110.734,110.421,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time",2,356.73,615.242,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time",2,356.908,616.139,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time",2,356.521,621.268,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time",2,354.387,615.041,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time",2,357.599,615.712,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time_mean",5,356.429,616.681,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time_median",5,356.73,615.712,ms,,,,,
2,"BM_submitBlocks/128/1/67108864/manual_time_stddev",5,1.21131,2.59986,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time",2,357.085,599.172,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time",2,354.453,595.565,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time",2,354.114,596.797,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time",2,354.881,596.76,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time",2,354.263,597.023,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time_mean",5,354.959,597.063,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time_median",5,354.453,596.797,ms,,,,,
2,"BM_submitBlocks/256/1/67108864/manual_time_stddev",5,1.2228,1.30911,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time",2,351.002,581.298,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time",2,350.752,579.388,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time",2,351.589,581.759,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time",2,350.809,577.988,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time",2,350.95,580.083,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time_mean",5,351.02,580.103,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time_median",5,350.95,580.083,ms,,,,,
2,"BM_submitBlocks/512/1/67108864/manual_time_stddev",5,0.333785,1.51283,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time",2,346.109,575.032,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time",2,346.823,574.987,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time",2,345.458,573.747,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time",2,345.098,575.266,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time",2,346.81,575.404,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time_mean",5,346.06,574.887,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time_median",5,346.109,575.032,ms,,,,,
2,"BM_submitBlocks/1024/1/67108864/manual_time_stddev",5,0.780312,0.659831,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time",2,341.352,548.895,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time",2,344.351,552.08,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time",2,341.08,548.769,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time",2,346.797,555.261,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time",2,341.097,549.036,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time_mean",5,342.935,550.808,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time_median",5,341.352,549.036,ms,,,,,
2,"BM_submitBlocks/1048576/1/67108864/manual_time_stddev",5,2.56169,2.84624,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time",1,1495.76,2486.74,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time",1,2318.66,3397.98,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time",1,2276.08,3279.51,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time",1,2281.98,3273.69,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time",1,2325.5,3432.91,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time_mean",5,2139.59,3174.17,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time_median",5,2281.98,3279.51,ms,,,,,
2,"BM_submitBlocks/8/2/67108864/manual_time_stddev",5,360.574,390.704,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time",1,1829.51,2368.96,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time",1,1801.27,2406.14,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time",1,1810.39,2363.28,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time",1,1822.37,2376.96,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time",1,1815.83,2423.37,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time_mean",5,1815.87,2387.74,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time_median",5,1815.83,2376.96,ms,,,,,
2,"BM_submitBlocks/16/2/67108864/manual_time_stddev",5,10.8589,25.8598,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time",1,1627.18,2026.8,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time",1,1425.82,1843.5,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time",1,1470.99,1879.18,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time",1,1478.04,1884.35,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time",1,1452.92,1869.61,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time_mean",5,1490.99,1900.69,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time_median",5,1470.99,1879.18,ms,,,,,
2,"BM_submitBlocks/32/2/67108864/manual_time_stddev",5,78.7603,72.2309,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time",1,1362.57,1696.27,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time",1,1311.73,1658.49,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time",1,1301.28,1642.05,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time",1,1289.75,1634.01,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time",1,1315.85,1657.56,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time_mean",5,1316.24,1657.67,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time_median",5,1311.73,1657.56,ms,,,,,
2,"BM_submitBlocks/64/2/67108864/manual_time_stddev",5,27.8055,23.9489,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time",1,1288.15,1567.54,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time",1,1416.76,1683.85,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time",1,1415.66,1693.37,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time",1,1393.37,1673.35,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time",1,1401.43,1677.37,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time_mean",5,1383.07,1659.09,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time_median",5,1401.43,1677.37,ms,,,,,
2,"BM_submitBlocks/128/2/67108864/manual_time_stddev",5,53.9704,51.7356,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time",1,1408.52,1652.75,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time",1,1416.31,1677.39,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time",1,1406.67,1661.7,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time",1,1419.56,1677.71,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time",1,1412.15,1674.6,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time_mean",5,1412.64,1668.83,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time_median",5,1412.15,1674.6,ms,,,,,
2,"BM_submitBlocks/256/2/67108864/manual_time_stddev",5,5.34279,11.1215,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time",1,1423.53,1666.88,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time",1,1419.39,1665.43,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time",1,1401.04,1648.6,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time",1,1419.16,1659.34,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time",1,1413.17,1656.09,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time_mean",5,1415.26,1659.27,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time_median",5,1419.16,1659.34,ms,,,,,
2,"BM_submitBlocks/512/2/67108864/manual_time_stddev",5,8.76412,7.41248,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time",1,1398.25,1639.68,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time",1,1409.06,1660,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time",1,1389.68,1647.67,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time",1,1409.64,1639.79,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time",1,1404.89,1644.99,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time_mean",5,1402.3,1646.42,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time_median",5,1404.89,1644.99,ms,,,,,
2,"BM_submitBlocks/1024/2/67108864/manual_time_stddev",5,8.39822,8.32988,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1398.46,1622.24,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1371.28,1597.35,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1373.73,1604.31,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1380.05,1606.84,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time",1,1387.21,1621.87,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time_mean",5,1382.14,1610.52,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time_median",5,1380.05,1606.84,ms,,,,,
2,"BM_submitBlocks/1048576/2/67108864/manual_time_stddev",5,11.013,11.0889,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time",1,2631.95,3667.51,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time",1,3196.48,4327.61,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time",1,3221.71,4243.02,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time",1,3205.27,4227.98,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time",1,3232.65,4348.38,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time_mean",5,3097.61,4162.9,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time_median",5,3205.27,4243.02,ms,,,,,
2,"BM_submitBlocks/8/3/67108864/manual_time_stddev",5,260.69,281.78,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time",1,2645.84,3198.88,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time",1,2609.81,3258.93,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time",1,2639.07,3199.96,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time",1,2667.98,3241.52,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time",1,2659.13,3292.33,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time_mean",5,2644.37,3238.33,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time_median",5,2645.84,3241.52,ms,,,,,
2,"BM_submitBlocks/16/3/67108864/manual_time_stddev",5,22.3602,39.9346,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time",1,2342.88,2765.44,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time",1,2320.48,2759.58,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time",1,2502.99,2936.91,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time",1,2304.41,2731.4,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time",1,2323.69,2759.5,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time_mean",5,2358.89,2790.57,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time_median",5,2323.69,2759.58,ms,,,,,
2,"BM_submitBlocks/32/3/67108864/manual_time_stddev",5,81.708,82.8743,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time",1,2237.35,2589.66,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time",1,1981.38,2343.15,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time",1,1972.57,2334.7,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time",1,1983.55,2347.11,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time",1,2000.62,2361.77,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time_mean",5,2035.09,2395.28,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time_median",5,1983.55,2347.11,ms,,,,,
2,"BM_submitBlocks/64/3/67108864/manual_time_stddev",5,113.522,109.102,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time",1,1967.11,2265.42,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time",1,1960.25,2255.28,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time",1,1960.28,2273.25,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time",1,1979.88,2272.58,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time",1,1971.85,2271.63,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time_mean",5,1967.88,2267.63,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time_median",5,1967.11,2271.63,ms,,,,,
2,"BM_submitBlocks/128/3/67108864/manual_time_stddev",5,8.3113,7.5757,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time",1,1957.87,2245.31,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time",1,1967.09,2243.88,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time",1,1985.28,2273.72,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time",1,1973.41,2256.65,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time",1,1975.73,2257.12,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time_mean",5,1971.88,2255.34,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time_median",5,1973.41,2256.65,ms,,,,,
2,"BM_submitBlocks/256/3/67108864/manual_time_stddev",5,10.198,11.9854,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time",1,1980.39,2250.42,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time",1,2110.92,2379.28,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time",1,1987.43,2252.86,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time",1,1980.55,2249.94,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time",1,1969.06,2236.13,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time_mean",5,2005.67,2273.72,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time_median",5,1980.55,2250.42,ms,,,,,
2,"BM_submitBlocks/512/3/67108864/manual_time_stddev",5,59.2073,59.3706,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time",1,1951.74,2212.66,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time",1,1940.62,2210.46,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time",1,1948.89,2213.63,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time",1,1950.04,2217.26,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time",1,1954.03,2225.17,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time_mean",5,1949.06,2215.83,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time_median",5,1950.04,2213.63,ms,,,,,
2,"BM_submitBlocks/1024/3/67108864/manual_time_stddev",5,5.10351,5.76433,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time",1,1947.46,2189.97,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time",1,1968.1,2218.48,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time",1,1967.59,2216.66,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time",1,2040.92,2276.51,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time",1,2273.78,2513.75,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time_mean",5,2039.57,2283.07,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time_median",5,1968.1,2218.48,ms,,,,,
2,"BM_submitBlocks/1048576/3/67108864/manual_time_stddev",5,135.672,132.766,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time",1,3378.62,4443.58,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time",1,4095.96,5251.11,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time",1,4114.23,5164.42,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time",1,4121.24,5174.39,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time",1,4137.89,5283.46,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time_mean",5,3969.59,5063.39,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time_median",5,4114.23,5174.39,ms,,,,,
2,"BM_submitBlocks/8/4/67108864/manual_time_stddev",5,330.702,350.129,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time",1,3847.79,4226.75,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time",1,3466.09,4104.55,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time",1,3523.87,4103.27,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time",1,3478.51,4067.79,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time",1,3481.04,4136.38,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time_mean",5,3559.46,4127.75,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time_median",5,3481.04,4104.55,ms,,,,,
2,"BM_submitBlocks/16/4/67108864/manual_time_stddev",5,162.65,60.4324,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time",1,3436.4,3873.44,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time",1,3078.32,3515.6,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time",1,3065.23,3509.06,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time",1,3076.82,3522.56,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time",1,3390.12,3825.63,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time_mean",5,3209.38,3649.26,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time_median",5,3078.32,3522.56,ms,,,,,
2,"BM_submitBlocks/32/4/67108864/manual_time_stddev",5,186.905,183.67,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time",1,3022.51,3384.84,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time",1,2795.26,3163.43,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time",1,2820.9,3195.37,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time",1,2790.87,3171.41,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time",1,2810.87,3176.23,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time_mean",5,2848.08,3218.26,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time_median",5,2810.87,3176.23,ms,,,,,
2,"BM_submitBlocks/64/4/67108864/manual_time_stddev",5,98.2497,93.8617,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time",1,3103.19,3408.57,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time",1,2745.24,3053.39,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time",1,3052.93,3359.98,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time",1,2743.04,3047.71,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time",1,2742.4,3051.62,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time_mean",5,2877.36,3184.25,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time_median",5,2745.24,3053.39,ms,,,,,
2,"BM_submitBlocks/128/4/67108864/manual_time_stddev",5,184.077,183.411,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time",1,2735.39,3026.57,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time",1,2729.46,3023.55,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time",1,2729.08,3030.14,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time",1,2736.12,3033.55,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time",1,2743.45,3035.39,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time_mean",5,2734.7,3029.84,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time_median",5,2735.39,3030.14,ms,,,,,
2,"BM_submitBlocks/256/4/67108864/manual_time_stddev",5,5.87555,4.87033,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time",1,2725.94,3006.94,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time",1,2981.48,3262.43,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time",1,2745.82,3023.21,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time",1,2736.33,3020.75,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time",1,2734.51,3014.04,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time_mean",5,2784.82,3065.47,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time_median",5,2736.33,3020.75,ms,,,,,
2,"BM_submitBlocks/512/4/67108864/manual_time_stddev",5,110.162,110.286,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time",1,2927.29,3204.57,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time",1,3011.07,3287.62,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time",1,2721.8,3005.07,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time",1,2720.29,2999.13,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time",1,3079.23,3356.43,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time_mean",5,2891.94,3170.56,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time_median",5,2927.29,3204.57,ms,,,,,
2,"BM_submitBlocks/1024/4/67108864/manual_time_stddev",5,165.023,162.929,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time",1,3135.59,3402.48,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time",1,2716.85,2987.01,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time",1,2710.16,2974.95,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time",1,2693.04,2957.6,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time",1,2709.79,2968.75,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time_mean",5,2793.09,3058.16,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time_median",5,2710.16,2974.95,ms,,,,,
2,"BM_submitBlocks/1048576/4/67108864/manual_time_stddev",5,191.668,192.777,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time",67,10.5344,16.7227,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time",67,10.5578,16.7545,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time",67,10.4817,16.6827,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time",67,10.6251,16.8286,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time",67,10.5288,16.725,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time_mean",5,10.5456,16.7427,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time_median",5,10.5344,16.725,ms,,,,,
2,"BM_pushBlocks/8/2/1048576/manual_time_stddev",5,0.0523305,0.0543602,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time",217,3.22823,3.27156,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time",217,3.22395,3.26639,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time",217,3.19928,3.24067,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time",217,3.22599,3.26756,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time",217,3.2212,3.27731,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time_mean",5,3.21973,3.2647,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time_median",5,3.22395,3.26756,ms,,,,,
2,"BM_pushBlocks/1024/2/1048576/manual_time_stddev",5,0.0117226,0.0140938,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time",136,5.10892,5.08763,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time",136,5.12225,5.10115,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time",136,5.11041,5.09027,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time",136,5.11309,5.09185,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time",136,5.11406,5.09213,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time_mean",5,5.11375,5.09261,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time_median",5,5.11309,5.09185,ms,,,,,
2,"BM_pushBlocks/1048576/2/1048576/manual_time_stddev",5,0.00517749,0.00509985,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time",65,10.413,16.6311,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time",65,10.3865,16.6277,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time",65,10.4433,16.644,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time",65,10.3821,16.5829,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time",65,10.319,16.5416,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time_mean",5,10.3888,16.6054,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time_median",5,10.3865,16.6277,ms,,,,,
2,"BM_pushBlocks/8/3/1048576/manual_time_stddev",5,0.0460616,0.042474,ms,,,,,
2,"BM_pushBlocks/1024/3/1048576/manual_time",227,3.09215,3.1333,ms,,,,,
2,"BM_pushBlocks/1024/3/1048576/manual_time",227,3.12309,3.16508,ms,,,,,
2,"BM_pushBlocks/1024/3/1048576/manual_time",227,3.08199,3.12472,ms,,,,,
