code,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,iterations,real_time,cpu_time,time_unit
var-pe-32,32,submitBlocks,1048576,2,1048576,32,22.3348,25.2274,ms
var-pe-32,32,submitBlocks,1048576,2,1048576,32,22.5263,25.4604,ms
var-pe-32,32,submitBlocks,1048576,2,1048576,32,21.9343,24.8208,ms
var-pe-32,32,submitBlocks,1048576,2,1048576,32,22.9697,25.9514,ms
var-pe-32,32,submitBlocks,8,3,1048576,18,39.4732,54.7906,ms
var-pe-32,32,submitBlocks,8,3,1048576,18,39.3069,54.3808,ms
var-pe-32,32,submitBlocks,8,3,1048576,18,39.5821,54.8298,ms
var-pe-32,32,submitBlocks,8,3,1048576,18,39.3798,54.3444,ms
var-pe-32,32,submitBlocks,8,3,1048576,18,39.3754,54.3504,ms
var-pe-32,32,submitBlocks,16,3,1048576,21,33.3702,42.3618,ms
var-pe-32,32,submitBlocks,16,3,1048576,21,33.6377,42.6959,ms
var-pe-32,32,submitBlocks,16,3,1048576,21,33.9318,43.1432,ms
var-pe-32,32,submitBlocks,16,3,1048576,21,33.7523,42.8661,ms
var-pe-32,32,submitBlocks,16,3,1048576,21,33.7322,42.7695,ms
var-pe-32,32,submitBlocks,32,3,1048576,24,29.5249,35.7503,ms
var-pe-32,32,submitBlocks,32,3,1048576,24,30.3743,36.8194,ms
var-pe-32,32,submitBlocks,32,3,1048576,24,29.717,35.9571,ms
var-pe-32,32,submitBlocks,32,3,1048576,24,29.8429,36.1255,ms
var-pe-32,32,submitBlocks,32,3,1048576,24,29.5459,35.851,ms
var-pe-32,32,submitBlocks,64,3,1048576,23,29.9113,34.9676,ms
var-pe-32,32,submitBlocks,64,3,1048576,23,29.9713,35.0158,ms
var-pe-32,32,submitBlocks,64,3,1048576,23,30.5339,35.6436,ms
var-pe-32,32,submitBlocks,64,3,1048576,23,29.7858,34.8406,ms
var-pe-32,32,submitBlocks,64,3,1048576,23,31.6675,36.9472,ms
var-pe-32,32,submitBlocks,128,3,1048576,23,30.8436,35.3603,ms
var-pe-32,32,submitBlocks,128,3,1048576,23,30.6487,35.1625,ms
var-pe-32,32,submitBlocks,128,3,1048576,23,30.4703,34.9503,ms
var-pe-32,32,submitBlocks,128,3,1048576,23,30.6207,35.0927,ms
var-pe-32,32,submitBlocks,128,3,1048576,23,30.4444,34.9182,ms
var-pe-32,32,submitBlocks,256,3,1048576,23,30.7928,34.7706,ms
var-pe-32,32,submitBlocks,256,3,1048576,23,31.4526,35.4689,ms
var-pe-32,32,submitBlocks,256,3,1048576,23,30.9197,34.8988,ms
var-pe-32,32,submitBlocks,256,3,1048576,23,31.3686,35.4735,ms
var-pe-32,32,submitBlocks,256,3,1048576,23,30.8792,34.858,ms
var-pe-32,32,submitBlocks,512,3,1048576,21,33.9003,37.5358,ms
var-pe-32,32,submitBlocks,512,3,1048576,21,33.3204,36.9716,ms
var-pe-32,32,submitBlocks,512,3,1048576,21,33.5224,37.1634,ms
var-pe-32,32,submitBlocks,512,3,1048576,21,33.7352,37.3755,ms
var-pe-32,32,submitBlocks,512,3,1048576,21,34.0333,37.676,ms
var-pe-32,32,submitBlocks,1024,3,1048576,23,30.9332,34.106,ms
var-pe-32,32,submitBlocks,1024,3,1048576,23,31.0295,34.2017,ms
var-pe-32,32,submitBlocks,1024,3,1048576,23,30.9516,34.1548,ms
var-pe-32,32,submitBlocks,1024,3,1048576,23,31.1957,34.3665,ms
var-pe-32,32,submitBlocks,1024,3,1048576,23,30.8528,34.0504,ms
var-pe-32,32,submitBlocks,1048576,3,1048576,23,30.1986,33.0871,ms
var-pe-32,32,submitBlocks,1048576,3,1048576,23,29.8694,32.7518,ms
var-pe-32,32,submitBlocks,1048576,3,1048576,23,30.7915,33.6466,ms
var-pe-32,32,submitBlocks,1048576,3,1048576,23,29.9719,32.8477,ms
var-pe-32,32,submitBlocks,1048576,3,1048576,23,31.0906,33.9421,ms
var-pe-32,32,submitBlocks,8,4,1048576,14,50.8678,66.2936,ms
var-pe-32,32,submitBlocks,8,4,1048576,14,50.3724,65.5109,ms
var-pe-32,32,submitBlocks,8,4,1048576,14,50.6511,65.9054,ms
var-pe-32,32,submitBlocks,8,4,1048576,14,50.349,65.8157,ms
var-pe-32,32,submitBlocks,8,4,1048576,14,50.2256,65.7065,ms
var-pe-32,32,submitBlocks,16,4,1048576,17,41.5816,50.5769,ms
var-pe-32,32,submitBlocks,16,4,1048576,17,41.702,50.6843,ms
var-pe-32,32,submitBlocks,16,4,1048576,17,41.9697,51.0464,ms
var-pe-32,32,submitBlocks,16,4,1048576,17,41.7897,50.819,ms
var-pe-32,32,submitBlocks,16,4,1048576,17,42.56,51.5985,ms
var-pe-32,32,submitBlocks,32,4,1048576,19,37.8767,44.2679,ms
var-pe-32,32,submitBlocks,32,4,1048576,19,39.5286,46.0527,ms
var-pe-32,32,submitBlocks,32,4,1048576,19,37.6597,44.0658,ms
var-pe-32,32,submitBlocks,32,4,1048576,19,37.3256,43.6972,ms
var-pe-32,32,submitBlocks,32,4,1048576,19,36.9297,43.226,ms
var-pe-32,32,submitBlocks,64,4,1048576,18,38.569,43.6176,ms
var-pe-32,32,submitBlocks,64,4,1048576,18,37.6003,42.6601,ms
var-pe-32,32,submitBlocks,64,4,1048576,18,38.3462,43.3663,ms
var-pe-32,32,submitBlocks,64,4,1048576,18,38.4273,43.4618,ms
var-pe-32,32,submitBlocks,64,4,1048576,18,38.4367,43.4758,ms
var-pe-32,32,submitBlocks,128,4,1048576,18,38.1499,42.6092,ms
var-pe-32,32,submitBlocks,128,4,1048576,18,39.0187,43.5135,ms
var-pe-32,32,submitBlocks,128,4,1048576,18,38.7367,43.1922,ms
var-pe-32,32,submitBlocks,128,4,1048576,18,39.7587,44.3117,ms
var-pe-32,32,submitBlocks,128,4,1048576,18,38.6365,43.0719,ms
var-pe-32,32,submitBlocks,256,4,1048576,18,38.3056,42.215,ms
var-pe-32,32,submitBlocks,256,4,1048576,18,38.5008,42.4103,ms
var-pe-32,32,submitBlocks,256,4,1048576,18,39.1334,43.0858,ms
var-pe-32,32,submitBlocks,256,4,1048576,18,38.5769,42.4701,ms
var-pe-32,32,submitBlocks,256,4,1048576,18,38.8768,42.8559,ms
var-pe-32,32,submitBlocks,512,4,1048576,17,40.6696,44.3047,ms
var-pe-32,32,submitBlocks,512,4,1048576,17,40.7164,44.3084,ms
var-pe-32,32,submitBlocks,512,4,1048576,17,40.7645,44.3779,ms
var-pe-32,32,submitBlocks,512,4,1048576,17,41.1416,44.7604,ms
var-pe-32,32,submitBlocks,512,4,1048576,17,41.5594,45.1423,ms
var-pe-32,32,submitBlocks,1024,4,1048576,18,38.7427,41.8535,ms
var-pe-32,32,submitBlocks,1024,4,1048576,18,38.5045,41.6347,ms
var-pe-32,32,submitBlocks,1024,4,1048576,18,38.5362,41.6731,ms
var-pe-32,32,submitBlocks,1024,4,1048576,18,38.2802,41.4095,ms
var-pe-32,32,submitBlocks,1024,4,1048576,18,38.5936,41.7336,ms
var-pe-32,32,submitBlocks,1048576,4,1048576,17,41.0101,43.8674,ms
var-pe-32,32,submitBlocks,1048576,4,1048576,17,39.9975,42.8507,ms
var-pe-32,32,submitBlocks,1048576,4,1048576,17,39.756,42.6434,ms
var-pe-32,32,submitBlocks,1048576,4,1048576,17,39.9027,42.7755,ms
var-pe-32,32,submitBlocks,1048576,4,1048576,17,40.3059,43.2304,ms
var-pe-32,32,submitBlocks,8,1,16777216,2,280.719,541.596,ms
var-pe-32,32,submitBlocks,8,1,16777216,2,275.067,529.379,ms
var-pe-32,32,submitBlocks,8,1,16777216,2,278.176,515.505,ms
var-pe-32,32,submitBlocks,8,1,16777216,2,277.67,510.092,ms
var-pe-32,32,submitBlocks,8,1,16777216,2,277.441,524.868,ms
var-pe-32,32,submitBlocks,16,1,16777216,3,210.045,333.752,ms
var-pe-32,32,submitBlocks,16,1,16777216,3,229.788,355.964,ms
var-pe-32,32,submitBlocks,16,1,16777216,3,239.497,375.755,ms
var-pe-32,32,submitBlocks,16,1,16777216,3,244.524,374.8,ms
var-pe-32,32,submitBlocks,16,1,16777216,3,244.997,376.893,ms
var-pe-32,32,submitBlocks,32,1,16777216,4,190.095,290.49,ms
var-pe-32,32,submitBlocks,32,1,16777216,4,195.122,293.463,ms
var-pe-32,32,submitBlocks,32,1,16777216,4,191.715,291.521,ms
var-pe-32,32,submitBlocks,32,1,16777216,4,190.502,290.81,ms
var-pe-32,32,submitBlocks,32,1,16777216,4,191.743,290.469,ms
var-pe-32,32,submitBlocks,64,1,16777216,4,176.68,253.557,ms
var-pe-32,32,submitBlocks,64,1,16777216,4,175.634,254.795,ms
var-pe-32,32,submitBlocks,64,1,16777216,4,175.03,254.245,ms
var-pe-32,32,submitBlocks,64,1,16777216,4,178.822,255.677,ms
var-pe-32,32,submitBlocks,64,1,16777216,4,177.693,254.792,ms
var-pe-32,32,submitBlocks,128,1,16777216,4,165.307,233.97,ms
var-pe-32,32,submitBlocks,128,1,16777216,4,163.831,234.445,ms
var-pe-32,32,submitBlocks,128,1,16777216,4,164.203,233.589,ms
var-pe-32,32,submitBlocks,128,1,16777216,4,168.069,234.537,ms
var-pe-32,32,submitBlocks,128,1,16777216,4,163.643,233.326,ms
var-pe-32,32,submitBlocks,256,1,16777216,4,166.155,229.053,ms
var-pe-32,32,submitBlocks,256,1,16777216,4,160.664,225.86,ms
var-pe-32,32,submitBlocks,256,1,16777216,4,161.001,226.167,ms
var-pe-32,32,submitBlocks,256,1,16777216,4,162.261,225.921,ms
var-pe-32,32,submitBlocks,256,1,16777216,4,161.19,226.05,ms
var-pe-32,32,submitBlocks,512,1,16777216,4,159.731,221.987,ms
var-pe-32,32,submitBlocks,512,1,16777216,4,160.164,221.516,ms
var-pe-32,32,submitBlocks,512,1,16777216,4,159.997,221.833,ms
var-pe-32,32,submitBlocks,512,1,16777216,4,159.634,221.591,ms
var-pe-32,32,submitBlocks,512,1,16777216,4,159.733,221.591,ms
var-pe-32,32,submitBlocks,1024,1,16777216,4,157.804,219.405,ms
var-pe-32,32,submitBlocks,1024,1,16777216,4,158.458,219.842,ms
var-pe-32,32,submitBlocks,1024,1,16777216,4,158.059,219.687,ms
var-pe-32,32,submitBlocks,1024,1,16777216,4,158.036,219.797,ms
var-pe-32,32,submitBlocks,1024,1,16777216,4,159.892,220.978,ms
var-pe-32,32,submitBlocks,1048576,1,16777216,4,157.329,213.924,ms
var-pe-32,32,submitBlocks,1048576,1,16777216,4,159.697,213.991,ms
var-pe-32,32,submitBlocks,1048576,1,16777216,4,157.443,214.287,ms
var-pe-32,32,submitBlocks,1048576,1,16777216,4,158.536,214.175,ms
var-pe-32,32,submitBlocks,1048576,1,16777216,4,157.787,214.606,ms
var-pe-32,32,submitBlocks,8,2,16777216,2,564.072,808.563,ms
var-pe-32,32,submitBlocks,8,2,16777216,2,552.414,810.553,ms
var-pe-32,32,submitBlocks,8,2,16777216,2,558.28,789.488,ms
var-pe-32,32,submitBlocks,8,2,16777216,2,556.492,786.689,ms
var-pe-32,32,submitBlocks,8,2,16777216,2,548.913,800.272,ms
var-pe-32,32,submitBlocks,16,2,16777216,2,458.792,590.517,ms
var-pe-32,32,submitBlocks,16,2,16777216,2,455.72,587.209,ms
var-pe-32,32,submitBlocks,16,2,16777216,2,460.334,595.681,ms
var-pe-32,32,submitBlocks,16,2,16777216,2,457.445,588.096,ms
var-pe-32,32,submitBlocks,16,2,16777216,2,459.345,598.132,ms
var-pe-32,32,submitBlocks,32,2,16777216,2,406.488,503.295,ms
var-pe-32,32,submitBlocks,32,2,16777216,2,399.853,494.288,ms
var-pe-32,32,submitBlocks,32,2,16777216,2,398.774,494.627,ms
var-pe-32,32,submitBlocks,32,2,16777216,2,399.078,496.329,ms
var-pe-32,32,submitBlocks,32,2,16777216,2,391,490.612,ms
var-pe-32,32,submitBlocks,64,2,16777216,2,379.407,458.168,ms
var-pe-32,32,submitBlocks,64,2,16777216,2,376.684,455.05,ms
var-pe-32,32,submitBlocks,64,2,16777216,2,371.602,449.595,ms
var-pe-32,32,submitBlocks,64,2,16777216,2,372.078,454.801,ms
var-pe-32,32,submitBlocks,64,2,16777216,2,372.427,449.759,ms
var-pe-32,32,submitBlocks,128,2,16777216,2,373.448,439.009,ms
var-pe-32,32,submitBlocks,128,2,16777216,2,370.17,435.828,ms
var-pe-32,32,submitBlocks,128,2,16777216,2,372.053,439.063,ms
var-pe-32,32,submitBlocks,128,2,16777216,2,370.578,435.768,ms
var-pe-32,32,submitBlocks,128,2,16777216,2,371.173,440.249,ms
var-pe-32,32,submitBlocks,256,2,16777216,2,360.223,419.98,ms
var-pe-32,32,submitBlocks,256,2,16777216,2,361.292,422.458,ms
var-pe-32,32,submitBlocks,256,2,16777216,2,355.156,416.125,ms
var-pe-32,32,submitBlocks,256,2,16777216,2,357.701,419.045,ms
var-pe-32,32,submitBlocks,256,2,16777216,2,359.086,421.885,ms
var-pe-32,32,submitBlocks,512,2,16777216,2,356.554,416.212,ms
var-pe-32,32,submitBlocks,512,2,16777216,2,360.315,418.462,ms
var-pe-32,32,submitBlocks,512,2,16777216,2,359.551,420.516,ms
var-pe-32,32,submitBlocks,512,2,16777216,2,358.444,418.401,ms
var-pe-32,32,submitBlocks,512,2,16777216,2,358.571,417.898,ms
var-pe-32,32,submitBlocks,1024,2,16777216,2,357.815,417.655,ms
var-pe-32,32,submitBlocks,1024,2,16777216,2,355.015,417.043,ms
var-pe-32,32,submitBlocks,1024,2,16777216,2,354.826,415.453,ms
var-pe-32,32,submitBlocks,1024,2,16777216,2,353.386,414.643,ms
var-pe-32,32,submitBlocks,1024,2,16777216,2,355.181,414.814,ms
var-pe-32,32,submitBlocks,1048576,2,16777216,2,364.448,418.591,ms
var-pe-32,32,submitBlocks,1048576,2,16777216,2,364.771,419.696,ms
var-pe-32,32,submitBlocks,1048576,2,16777216,2,365.49,419.395,ms
var-pe-32,32,submitBlocks,1048576,2,16777216,2,365.009,420.014,ms
var-pe-32,32,submitBlocks,1048576,2,16777216,2,365.307,419.745,ms
var-pe-32,32,submitBlocks,8,3,16777216,1,721.768,927.883,ms
var-pe-32,32,submitBlocks,8,3,16777216,1,870.42,1097.47,ms
var-pe-32,32,submitBlocks,8,3,16777216,1,870.224,1063.26,ms
var-pe-32,32,submitBlocks,8,3,16777216,1,878.967,1074.45,ms
var-pe-32,32,submitBlocks,8,3,16777216,1,878.306,1102.38,ms
var-pe-32,32,submitBlocks,16,3,16777216,1,751.23,863.145,ms
var-pe-32,32,submitBlocks,16,3,16777216,1,739.262,875.685,ms
var-pe-32,32,submitBlocks,16,3,16777216,1,734.27,875.15,ms
var-pe-32,32,submitBlocks,16,3,16777216,1,739.525,865.834,ms
var-pe-32,32,submitBlocks,16,3,16777216,1,719.862,857.627,ms
var-pe-32,32,submitBlocks,32,3,16777216,1,651.323,747.656,ms
var-pe-32,32,submitBlocks,32,3,16777216,1,608.253,707.189,ms
var-pe-32,32,submitBlocks,32,3,16777216,1,607.974,713.364,ms
var-pe-32,32,submitBlocks,32,3,16777216,1,605.974,703.897,ms
var-pe-32,32,submitBlocks,32,3,16777216,1,607.46,708.034,ms
var-pe-32,32,submitBlocks,64,3,16777216,1,597.633,678.064,ms
var-pe-32,32,submitBlocks,64,3,16777216,1,606.51,681.559,ms
var-pe-32,32,submitBlocks,64,3,16777216,1,600.374,678.351,ms
var-pe-32,32,submitBlocks,64,3,16777216,1,605.507,685.715,ms
var-pe-32,32,submitBlocks,64,3,16777216,1,595.419,674.574,ms
var-pe-32,32,submitBlocks,128,3,16777216,1,590.379,654.187,ms
var-pe-32,32,submitBlocks,128,3,16777216,1,578.482,654.288,ms
var-pe-32,32,submitBlocks,128,3,16777216,1,580.663,642.525,ms
var-pe-32,32,submitBlocks,128,3,16777216,1,579.255,647.399,ms
var-pe-32,32,submitBlocks,128,3,16777216,1,579.929,647.805,ms
var-pe-32,32,submitBlocks,256,3,16777216,1,574.347,639.433,ms
var-pe-32,32,submitBlocks,256,3,16777216,1,572.698,637.49,ms
var-pe-32,32,submitBlocks,256,3,16777216,1,572.024,635.903,ms
var-pe-32,32,submitBlocks,256,3,16777216,1,573.546,638.155,ms
var-pe-32,32,submitBlocks,256,3,16777216,1,575.601,640.945,ms
var-pe-32,32,submitBlocks,512,3,16777216,1,575.434,634.136,ms
var-pe-32,32,submitBlocks,512,3,16777216,1,571.066,632.916,ms
var-pe-32,32,submitBlocks,512,3,16777216,1,571.384,634.685,ms
var-pe-32,32,submitBlocks,512,3,16777216,1,568.639,629.993,ms
var-pe-32,32,submitBlocks,512,3,16777216,1,569.195,631.125,ms
var-pe-32,32,submitBlocks,1024,3,16777216,1,572.884,641.271,ms
var-pe-32,32,submitBlocks,1024,3,16777216,1,564.505,626.458,ms
var-pe-32,32,submitBlocks,1024,3,16777216,1,572.839,635.893,ms
var-pe-32,32,submitBlocks,1024,3,16777216,1,575.711,639.258,ms
var-pe-32,32,submitBlocks,1024,3,16777216,1,577.705,638.775,ms
var-pe-32,32,submitBlocks,1048576,3,16777216,1,575.208,632.983,ms
var-pe-32,32,submitBlocks,1048576,3,16777216,1,572.605,635.892,ms
var-pe-32,32,submitBlocks,1048576,3,16777216,1,568.922,626.053,ms
var-pe-32,32,submitBlocks,1048576,3,16777216,1,576.803,637.373,ms
var-pe-32,32,submitBlocks,1048576,3,16777216,1,570.535,627.768,ms
var-pe-32,32,submitBlocks,8,4,16777216,1,931.926,1151.07,ms
var-pe-32,32,submitBlocks,8,4,16777216,1,1160.17,1398.87,ms
var-pe-32,32,submitBlocks,8,4,16777216,1,1166.72,1362.53,ms
var-pe-32,32,submitBlocks,8,4,16777216,1,1170.33,1392.21,ms
var-pe-32,32,submitBlocks,8,4,16777216,1,1173.86,1398.62,ms
var-pe-32,32,submitBlocks,16,4,16777216,1,1042.55,1161.32,ms
var-pe-32,32,submitBlocks,16,4,16777216,1,972.552,1129.49,ms
var-pe-32,32,submitBlocks,16,4,16777216,1,968.341,1118.3,ms
var-pe-32,32,submitBlocks,16,4,16777216,1,958.037,1099.47,ms
var-pe-32,32,submitBlocks,16,4,16777216,1,968.561,1113.28,ms
var-pe-32,32,submitBlocks,32,4,16777216,1,895.923,1001.39,ms
var-pe-32,32,submitBlocks,32,4,16777216,1,869.957,974.373,ms
var-pe-32,32,submitBlocks,32,4,16777216,1,864.814,971.792,ms
var-pe-32,32,submitBlocks,32,4,16777216,1,860.052,962.982,ms
var-pe-32,32,submitBlocks,32,4,16777216,1,864.716,963.171,ms
var-pe-32,32,submitBlocks,64,4,16777216,1,859.02,944.419,ms
var-pe-32,32,submitBlocks,64,4,16777216,1,848.295,928.718,ms
var-pe-32,32,submitBlocks,64,4,16777216,1,832.207,913.768,ms
var-pe-32,32,submitBlocks,64,4,16777216,1,842.044,925.447,ms
var-pe-32,32,submitBlocks,64,4,16777216,1,839.788,921.574,ms
var-pe-32,32,submitBlocks,128,4,16777216,1,825.963,893.521,ms
var-pe-32,32,submitBlocks,128,4,16777216,1,823.368,893.93,ms
var-pe-32,32,submitBlocks,128,4,16777216,1,821.002,891.917,ms
var-pe-32,32,submitBlocks,128,4,16777216,1,827.624,898.947,ms
var-pe-32,32,submitBlocks,128,4,16777216,1,820.345,893.132,ms
var-pe-32,32,submitBlocks,256,4,16777216,1,827.432,893.627,ms
var-pe-32,32,submitBlocks,256,4,16777216,1,824.729,895.283,ms
var-pe-32,32,submitBlocks,256,4,16777216,1,817.485,886.581,ms
var-pe-32,32,submitBlocks,256,4,16777216,1,820.663,888.299,ms
var-pe-32,32,submitBlocks,256,4,16777216,1,815.304,883.709,ms
var-pe-32,32,submitBlocks,512,4,16777216,1,821.691,886.225,ms
var-pe-32,32,submitBlocks,512,4,16777216,1,817.171,881.462,ms
var-pe-32,32,submitBlocks,512,4,16777216,1,815.582,881.043,ms
var-pe-32,32,submitBlocks,512,4,16777216,1,817.153,883.115,ms
var-pe-32,32,submitBlocks,512,4,16777216,1,815.552,880.517,ms
var-pe-32,32,submitBlocks,1024,4,16777216,1,816.388,881.488,ms
var-pe-32,32,submitBlocks,1024,4,16777216,1,811.393,879.159,ms
var-pe-32,32,submitBlocks,1024,4,16777216,1,809.386,875.312,ms
var-pe-32,32,submitBlocks,1024,4,16777216,1,815.501,881.044,ms
var-pe-32,32,submitBlocks,1024,4,16777216,1,816.031,880.198,ms
var-pe-32,32,submitBlocks,1048576,4,16777216,1,810.891,870.236,ms
var-pe-32,32,submitBlocks,1048576,4,16777216,1,814.544,873.218,ms
var-pe-32,32,submitBlocks,1048576,4,16777216,1,810.308,869.457,ms
var-pe-32,32,submitBlocks,1048576,4,16777216,1,812.249,870.963,ms
var-pe-32,32,submitBlocks,1048576,4,16777216,1,816.657,875.967,ms
var-pe-32,32,submitBlocks,8,1,33554432,1,928.993,1378.42,ms
var-pe-32,32,submitBlocks,8,1,33554432,1,578.806,1093.33,ms
var-pe-32,32,submitBlocks,8,1,33554432,1,612.708,1050.53,ms
var-pe-32,32,submitBlocks,8,1,33554432,1,611.191,1047.52,ms
var-pe-32,32,submitBlocks,8,1,33554432,1,600.533,1113.8,ms
var-pe-32,32,submitBlocks,16,1,33554432,2,442.411,699.96,ms
var-pe-32,32,submitBlocks,16,1,33554432,2,447.485,703.981,ms
var-pe-32,32,submitBlocks,16,1,33554432,2,445.267,685.763,ms
var-pe-32,32,submitBlocks,16,1,33554432,2,446.839,686.582,ms
var-pe-32,32,submitBlocks,16,1,33554432,2,443.32,704.616,ms
var-pe-32,32,submitBlocks,32,1,33554432,2,290.027,480.279,ms
var-pe-32,32,submitBlocks,32,1,33554432,2,280.776,475.299,ms
var-pe-32,32,submitBlocks,32,1,33554432,2,280.767,471.794,ms
var-pe-32,32,submitBlocks,32,1,33554432,2,281.756,471.816,ms
var-pe-32,32,submitBlocks,32,1,33554432,2,279.223,468.114,ms
var-pe-32,32,submitBlocks,64,1,33554432,3,216.203,367.957,ms
var-pe-32,32,submitBlocks,64,1,33554432,3,214.563,367.035,ms
var-pe-32,32,submitBlocks,64,1,33554432,3,213.643,367.355,ms
var-pe-32,32,submitBlocks,64,1,33554432,3,215.963,368.759,ms
var-pe-32,32,submitBlocks,64,1,33554432,3,213.975,367.868,ms
var-pe-32,32,submitBlocks,128,1,33554432,3,203.599,329.256,ms
var-pe-32,32,submitBlocks,128,1,33554432,3,204.575,330.206,ms
var-pe-32,32,submitBlocks,128,1,33554432,3,203.97,329.136,ms
var-pe-32,32,submitBlocks,128,1,33554432,3,206.243,331.296,ms
var-pe-32,32,submitBlocks,128,1,33554432,3,206.148,330.94,ms
var-pe-32,32,submitBlocks,256,1,33554432,3,214.38,334.548,ms
var-pe-32,32,submitBlocks,256,1,33554432,3,209.14,328.848,ms
var-pe-32,32,submitBlocks,256,1,33554432,3,208.376,326.777,ms
var-pe-32,32,submitBlocks,256,1,33554432,3,208.832,326.788,ms
var-pe-32,32,submitBlocks,256,1,33554432,3,208.343,326.586,ms
var-pe-32,32,submitBlocks,512,1,33554432,3,206.172,319.048,ms
var-pe-32,32,submitBlocks,512,1,33554432,3,207.128,318.434,ms
var-pe-32,32,submitBlocks,512,1,33554432,3,236.004,345.567,ms
var-pe-32,32,submitBlocks,512,1,33554432,3,218.527,328.949,ms
var-pe-32,32,submitBlocks,512,1,33554432,3,217.362,327.886,ms
var-pe-32,32,submitBlocks,1024,1,33554432,3,223.367,333.321,ms
var-pe-32,32,submitBlocks,1024,1,33554432,3,215.354,326.024,ms
var-pe-32,32,submitBlocks,1024,1,33554432,3,217.984,328.735,ms
var-pe-32,32,submitBlocks,1024,1,33554432,3,215.743,326.186,ms
var-pe-32,32,submitBlocks,1024,1,33554432,3,215.381,325.799,ms
var-pe-32,32,submitBlocks,1048576,1,33554432,3,219.627,320.283,ms
var-pe-32,32,submitBlocks,1048576,1,33554432,3,213.719,314.669,ms
var-pe-32,32,submitBlocks,1048576,1,33554432,3,214.596,316.165,ms
var-pe-32,32,submitBlocks,1048576,1,33554432,3,213.958,314.835,ms
var-pe-32,32,submitBlocks,1048576,1,33554432,3,213.211,314.435,ms
var-pe-32,32,submitBlocks,8,2,33554432,1,874.017,1328.28,ms
var-pe-32,32,submitBlocks,8,2,33554432,1,1147.81,1668.39,ms
var-pe-32,32,submitBlocks,8,2,33554432,1,1127.93,1594.89,ms
var-pe-32,32,submitBlocks,8,2,33554432,1,1120.19,1583.78,ms
var-pe-32,32,submitBlocks,8,2,33554432,1,1115.72,1700.52,ms
var-pe-32,32,submitBlocks,16,2,33554432,1,908.593,1130.66,ms
var-pe-32,32,submitBlocks,16,2,33554432,1,819.219,1091.48,ms
var-pe-32,32,submitBlocks,16,2,33554432,1,821.385,1066.01,ms
var-pe-32,32,submitBlocks,16,2,33554432,1,853.736,1085.41,ms
var-pe-32,32,submitBlocks,16,2,33554432,1,852.264,1125,ms
var-pe-32,32,submitBlocks,32,2,33554432,1,745.823,939.161,ms
var-pe-32,32,submitBlocks,32,2,33554432,1,777.448,973.135,ms
var-pe-32,32,submitBlocks,32,2,33554432,1,745.057,944.388,ms
var-pe-32,32,submitBlocks,32,2,33554432,1,733.223,931.935,ms
var-pe-32,32,submitBlocks,32,2,33554432,1,735.472,933.589,ms
var-pe-32,32,submitBlocks,64,2,33554432,1,692.427,855.27,ms
var-pe-32,32,submitBlocks,64,2,33554432,1,647.426,809.383,ms
var-pe-32,32,submitBlocks,64,2,33554432,1,627.227,793.306,ms
var-pe-32,32,submitBlocks,64,2,33554432,1,627.96,795.524,ms
var-pe-32,32,submitBlocks,64,2,33554432,1,638.03,807.186,ms
var-pe-32,32,submitBlocks,128,2,33554432,1,614.741,751.67,ms
var-pe-32,32,submitBlocks,128,2,33554432,1,623.959,761.87,ms
var-pe-32,32,submitBlocks,128,2,33554432,1,627.138,760.172,ms
var-pe-32,32,submitBlocks,128,2,33554432,1,628.815,764.639,ms
var-pe-32,32,submitBlocks,128,2,33554432,1,633.192,770.048,ms
var-pe-32,32,submitBlocks,256,2,33554432,1,623.951,749.741,ms
var-pe-32,32,submitBlocks,256,2,33554432,1,612.07,736.854,ms
var-pe-32,32,submitBlocks,256,2,33554432,1,618.354,744.161,ms
var-pe-32,32,submitBlocks,256,2,33554432,1,620.026,746.549,ms
var-pe-32,32,submitBlocks,256,2,33554432,1,614.208,741.401,ms
var-pe-32,32,submitBlocks,512,2,33554432,1,616.241,735.903,ms
var-pe-32,32,submitBlocks,512,2,33554432,1,641.645,760.062,ms
var-pe-32,32,submitBlocks,512,2,33554432,1,625.849,747.636,ms
var-pe-32,32,submitBlocks,512,2,33554432,1,619.152,741.112,ms
var-pe-32,32,submitBlocks,512,2,33554432,1,628.723,749.545,ms
var-pe-32,32,submitBlocks,1024,2,33554432,1,620.42,740.761,ms
var-pe-32,32,submitBlocks,1024,2,33554432,1,626.743,747.689,ms
var-pe-32,32,submitBlocks,1024,2,33554432,1,617.611,739.942,ms
var-pe-32,32,submitBlocks,1024,2,33554432,1,620.139,741.248,ms
var-pe-32,32,submitBlocks,1024,2,33554432,1,621.526,743.712,ms
var-pe-32,32,submitBlocks,1048576,2,33554432,1,620.936,730.393,ms
var-pe-32,32,submitBlocks,1048576,2,33554432,1,623.477,732.446,ms
var-pe-32,32,submitBlocks,1048576,2,33554432,1,624.611,733.975,ms
var-pe-32,32,submitBlocks,1048576,2,33554432,1,625.005,739.314,ms
var-pe-32,32,submitBlocks,1048576,2,33554432,1,629.797,738.4,ms
var-pe-32,32,submitBlocks,8,3,33554432,1,1364.86,1837.43,ms
var-pe-32,32,submitBlocks,8,3,33554432,1,1752.43,2283.79,ms
var-pe-32,32,submitBlocks,8,3,33554432,1,1766.08,2226.51,ms
