numberOfPEs,name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
32,"BM_submitBlocks/8/1/16777216/manual_time_mean",5,277.815,524.288,ms,,,,,
32,"BM_submitBlocks/8/1/16777216/manual_time_median",5,277.67,524.868,ms,,,,,
32,"BM_submitBlocks/8/1/16777216/manual_time_stddev",5,2.01707,12.293,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time",3,210.045,333.752,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time",3,229.788,355.964,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time",3,239.497,375.755,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time",3,244.524,374.8,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time",3,244.997,376.893,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time_mean",5,233.77,363.433,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time_median",5,239.497,374.8,ms,,,,,
32,"BM_submitBlocks/16/1/16777216/manual_time_stddev",5,14.6051,18.7014,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time",4,190.095,290.49,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time",4,195.122,293.463,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time",4,191.715,291.521,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time",4,190.502,290.81,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time",4,191.743,290.469,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time_mean",5,191.835,291.351,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time_median",5,191.715,290.81,ms,,,,,
32,"BM_submitBlocks/32/1/16777216/manual_time_stddev",5,1.97674,1.25535,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time",4,176.68,253.557,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time",4,175.634,254.795,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time",4,175.03,254.245,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time",4,178.822,255.677,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time",4,177.693,254.792,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time_mean",5,176.772,254.613,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time_median",5,176.68,254.792,ms,,,,,
32,"BM_submitBlocks/64/1/16777216/manual_time_stddev",5,1.53209,0.782137,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time",4,165.307,233.97,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time",4,163.831,234.445,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time",4,164.203,233.589,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time",4,168.069,234.537,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time",4,163.643,233.326,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time_mean",5,165.011,233.973,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time_median",5,164.203,233.97,ms,,,,,
32,"BM_submitBlocks/128/1/16777216/manual_time_stddev",5,1.82739,0.526019,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time",4,166.155,229.053,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time",4,160.664,225.86,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time",4,161.001,226.167,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time",4,162.261,225.921,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time",4,161.19,226.05,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time_mean",5,162.254,226.61,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time_median",5,161.19,226.05,ms,,,,,
32,"BM_submitBlocks/256/1/16777216/manual_time_stddev",5,2.26104,1.37067,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time",4,159.731,221.987,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time",4,160.164,221.516,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time",4,159.997,221.833,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time",4,159.634,221.591,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time",4,159.733,221.591,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time_mean",5,159.852,221.704,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time_median",5,159.733,221.591,ms,,,,,
32,"BM_submitBlocks/512/1/16777216/manual_time_stddev",5,0.220705,0.198351,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time",4,157.804,219.405,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time",4,158.458,219.842,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time",4,158.059,219.687,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time",4,158.036,219.797,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time",4,159.892,220.978,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time_mean",5,158.45,219.942,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time_median",5,158.059,219.797,ms,,,,,
32,"BM_submitBlocks/1024/1/16777216/manual_time_stddev",5,0.839921,0.603522,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time",4,157.329,213.924,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time",4,159.697,213.991,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time",4,157.443,214.287,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time",4,158.536,214.175,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time",4,157.787,214.606,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time_mean",5,158.158,214.197,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time_median",5,157.787,214.175,ms,,,,,
32,"BM_submitBlocks/1048576/1/16777216/manual_time_stddev",5,0.980829,0.270525,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time",2,564.072,808.563,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time",2,552.414,810.553,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time",2,558.28,789.488,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time",2,556.492,786.689,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time",2,548.913,800.272,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time_mean",5,556.034,799.113,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time_median",5,556.492,800.272,ms,,,,,
32,"BM_submitBlocks/8/2/16777216/manual_time_stddev",5,5.78093,10.8225,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time",2,458.792,590.517,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time",2,455.72,587.209,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time",2,460.334,595.681,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time",2,457.445,588.096,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time",2,459.345,598.132,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time_mean",5,458.327,591.927,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time_median",5,458.792,590.517,ms,,,,,
32,"BM_submitBlocks/16/2/16777216/manual_time_stddev",5,1.79293,4.78331,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time",2,406.488,503.295,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time",2,399.853,494.288,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time",2,398.774,494.627,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time",2,399.078,496.329,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time",2,391,490.612,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time_mean",5,399.039,495.83,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time_median",5,399.078,494.627,ms,,,,,
32,"BM_submitBlocks/32/2/16777216/manual_time_stddev",5,5.49669,4.66437,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time",2,379.407,458.168,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time",2,376.684,455.05,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time",2,371.602,449.595,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time",2,372.078,454.801,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time",2,372.427,449.759,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time_mean",5,374.44,453.474,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time_median",5,372.427,454.801,ms,,,,,
32,"BM_submitBlocks/64/2/16777216/manual_time_stddev",5,3.44217,3.71258,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time",2,373.448,439.009,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time",2,370.17,435.828,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time",2,372.053,439.063,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time",2,370.578,435.768,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time",2,371.173,440.249,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time_mean",5,371.485,437.983,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time_median",5,371.173,439.009,ms,,,,,
32,"BM_submitBlocks/128/2/16777216/manual_time_stddev",5,1.30629,2.05583,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time",2,360.223,419.98,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time",2,361.292,422.458,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time",2,355.156,416.125,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time",2,357.701,419.045,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time",2,359.086,421.885,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time_mean",5,358.692,419.899,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time_median",5,359.086,419.98,ms,,,,,
32,"BM_submitBlocks/256/2/16777216/manual_time_stddev",5,2.38476,2.52342,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time",2,356.554,416.212,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time",2,360.315,418.462,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time",2,359.551,420.516,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time",2,358.444,418.401,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time",2,358.571,417.898,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time_mean",5,358.687,418.298,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time_median",5,358.571,418.401,ms,,,,,
32,"BM_submitBlocks/512/2/16777216/manual_time_stddev",5,1.41587,1.5385,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time",2,357.815,417.655,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time",2,355.015,417.043,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time",2,354.826,415.453,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time",2,353.386,414.643,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time",2,355.181,414.814,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time_mean",5,355.245,415.921,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time_median",5,355.015,415.453,ms,,,,,
32,"BM_submitBlocks/1024/2/16777216/manual_time_stddev",5,1.60422,1.35516,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time",2,364.448,418.591,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time",2,364.771,419.696,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time",2,365.49,419.395,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time",2,365.009,420.014,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time",2,365.307,419.745,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time_mean",5,365.005,419.488,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time_median",5,365.009,419.696,ms,,,,,
32,"BM_submitBlocks/1048576/2/16777216/manual_time_stddev",5,0.415745,0.547392,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time",1,721.768,927.883,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time",1,870.42,1097.47,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time",1,870.224,1063.26,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time",1,878.967,1074.45,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time",1,878.306,1102.38,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time_mean",5,843.937,1053.09,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time_median",5,870.42,1074.45,ms,,,,,
32,"BM_submitBlocks/8/3/16777216/manual_time_stddev",5,68.4212,71.825,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time",1,751.23,863.145,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time",1,739.262,875.685,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time",1,734.27,875.15,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time",1,739.525,865.834,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time",1,719.862,857.627,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time_mean",5,736.83,867.488,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time_median",5,739.262,865.834,ms,,,,,
32,"BM_submitBlocks/16/3/16777216/manual_time_stddev",5,11.3467,7.82206,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time",1,651.323,747.656,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time",1,608.253,707.189,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time",1,607.974,713.364,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time",1,605.974,703.897,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time",1,607.46,708.034,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time_mean",5,616.197,716.028,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time_median",5,607.974,708.034,ms,,,,,
32,"BM_submitBlocks/32/3/16777216/manual_time_stddev",5,19.6558,18.0043,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time",1,597.633,678.064,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time",1,606.51,681.559,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time",1,600.374,678.351,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time",1,605.507,685.715,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time",1,595.419,674.574,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time_mean",5,601.089,679.653,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time_median",5,600.374,678.351,ms,,,,,
32,"BM_submitBlocks/64/3/16777216/manual_time_stddev",5,4.83526,4.19538,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time",1,590.379,654.187,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time",1,578.482,654.288,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time",1,580.663,642.525,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time",1,579.255,647.399,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time",1,579.929,647.805,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time_mean",5,581.742,649.241,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time_median",5,579.929,647.805,ms,,,,,
32,"BM_submitBlocks/128/3/16777216/manual_time_stddev",5,4.89539,5.01231,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time",1,574.347,639.433,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time",1,572.698,637.49,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time",1,572.024,635.903,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time",1,573.546,638.155,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time",1,575.601,640.945,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time_mean",5,573.643,638.385,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time_median",5,573.546,638.155,ms,,,,,
32,"BM_submitBlocks/256/3/16777216/manual_time_stddev",5,1.40123,1.91488,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time",1,575.434,634.136,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time",1,571.066,632.916,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time",1,571.384,634.685,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time",1,568.639,629.993,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time",1,569.195,631.125,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time_mean",5,571.143,632.571,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time_median",5,571.066,632.916,ms,,,,,
32,"BM_submitBlocks/512/3/16777216/manual_time_stddev",5,2.67103,1.98567,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time",1,572.884,641.271,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time",1,564.505,626.458,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time",1,572.839,635.893,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time",1,575.711,639.258,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time",1,577.705,638.775,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time_mean",5,572.729,636.331,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time_median",5,572.884,638.775,ms,,,,,
32,"BM_submitBlocks/1024/3/16777216/manual_time_stddev",5,5.03294,5.84403,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time",1,575.208,632.983,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time",1,572.605,635.892,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time",1,568.922,626.053,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time",1,576.803,637.373,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time",1,570.535,627.768,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time_mean",5,572.815,632.014,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time_median",5,572.605,632.983,ms,,,,,
32,"BM_submitBlocks/1048576/3/16777216/manual_time_stddev",5,3.24156,4.95626,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time",1,931.926,1151.07,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time",1,1160.17,1398.87,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time",1,1166.72,1362.53,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time",1,1170.33,1392.21,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time",1,1173.86,1398.62,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time_mean",5,1120.6,1340.66,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time_median",5,1166.72,1392.21,ms,,,,,
32,"BM_submitBlocks/8/4/16777216/manual_time_stddev",5,105.596,107.034,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time",1,1042.55,1161.32,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time",1,972.552,1129.49,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time",1,968.341,1118.3,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time",1,958.037,1099.47,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time",1,968.561,1113.28,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time_mean",5,982.008,1124.37,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time_median",5,968.561,1118.3,ms,,,,,
32,"BM_submitBlocks/16/4/16777216/manual_time_stddev",5,34.2663,23.302,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time",1,895.923,1001.39,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time",1,869.957,974.373,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time",1,864.814,971.792,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time",1,860.052,962.982,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time",1,864.716,963.171,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time_mean",5,871.092,974.742,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time_median",5,864.814,971.792,ms,,,,,
32,"BM_submitBlocks/32/4/16777216/manual_time_stddev",5,14.3161,15.7414,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time",1,859.02,944.419,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time",1,848.295,928.718,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time",1,832.207,913.768,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time",1,842.044,925.447,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time",1,839.788,921.574,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time_mean",5,844.271,926.785,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time_median",5,842.044,925.447,ms,,,,,
32,"BM_submitBlocks/64/4/16777216/manual_time_stddev",5,10.0538,11.3254,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time",1,825.963,893.521,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time",1,823.368,893.93,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time",1,821.002,891.917,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time",1,827.624,898.947,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time",1,820.345,893.132,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time_mean",5,823.661,894.289,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time_median",5,823.368,893.521,ms,,,,,
32,"BM_submitBlocks/128/4/16777216/manual_time_stddev",5,3.1287,2.71039,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time",1,827.432,893.627,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time",1,824.729,895.283,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time",1,817.485,886.581,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time",1,820.663,888.299,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time",1,815.304,883.709,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time_mean",5,821.122,889.5,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time_median",5,820.663,888.299,ms,,,,,
32,"BM_submitBlocks/256/4/16777216/manual_time_stddev",5,5.00256,4.84716,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time",1,821.691,886.225,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time",1,817.171,881.462,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time",1,815.582,881.043,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time",1,817.153,883.115,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time",1,815.552,880.517,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time_mean",5,817.43,882.472,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time_median",5,817.153,881.462,ms,,,,,
32,"BM_submitBlocks/512/4/16777216/manual_time_stddev",5,2.51207,2.31189,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time",1,816.388,881.488,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time",1,811.393,879.159,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time",1,809.386,875.312,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time",1,815.501,881.044,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time",1,816.031,880.198,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time_mean",5,813.74,879.44,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time_median",5,815.501,880.198,ms,,,,,
32,"BM_submitBlocks/1024/4/16777216/manual_time_stddev",5,3.15558,2.47268,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time",1,810.891,870.236,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time",1,814.544,873.218,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time",1,810.308,869.457,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time",1,812.249,870.963,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time",1,816.657,875.967,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time_mean",5,812.93,871.968,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time_median",5,812.249,870.963,ms,,,,,
32,"BM_submitBlocks/1048576/4/16777216/manual_time_stddev",5,2.64505,2.63973,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time",1,928.993,1378.42,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time",1,578.806,1093.33,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time",1,612.708,1050.53,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time",1,611.191,1047.52,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time",1,600.533,1113.8,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time_mean",5,666.446,1136.72,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time_median",5,611.191,1093.33,ms,,,,,
32,"BM_submitBlocks/8/1/33554432/manual_time_stddev",5,147.391,138.032,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time",2,442.411,699.96,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time",2,447.485,703.981,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time",2,445.267,685.763,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time",2,446.839,686.582,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time",2,443.32,704.616,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time_mean",5,445.064,696.181,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time_median",5,445.267,699.96,ms,,,,,
32,"BM_submitBlocks/16/1/33554432/manual_time_stddev",5,2.18714,9.31339,ms,,,,,
32,"BM_submitBlocks/32/1/33554432/manual_time",2,290.027,480.279,ms,,,,,
32,"BM_submitBlocks/32/1/33554432/manual_time",2,280.776,475.299,ms,,,,,
32,"BM_submitBlocks/32/1/33554432/manual_time",2,280.767,471.794,ms,,,,,
32,"BM_submitBlocks/32/1/33554432/manual_time",2,281.756,471.816,ms,,,,,
32,"BM_submitBlocks/32/1/33554432/manual_time",2,279.223,468.114,ms,,,,,
