idRandomization,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,blocksPerPermutationRange,promilleOfRanksThatFail,iterations,real_time,cpu_time,time_unit
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,100.954,132.989,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,171.847,265.186,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,140.08,352.878,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,139.654,186.326,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.6,219.863,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,139.116,241.28,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,138.466,258.873,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.721,229.613,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.395,233.507,ms
TRUE,256,submitBlocksAsynchronously,64,4,16777216,4096,10,1,138.993,250.409,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,146.481,184.871,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,153.012,239.734,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,149.293,285.179,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,152.082,248.231,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,148.34,233.515,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,143.191,174.545,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,142.375,186.573,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,107.85,150.742,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,109.278,149.003,ms
TRUE,2,submitBlocksAsynchronously,64,4,16777216,4096,10,1,110.646,152.209,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,139.59,203.275,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,134.133,224.411,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.852,209.408,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,144.836,224.063,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,144.097,232.111,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.019,209.174,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.522,213.324,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,139.981,221.794,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,139.961,223.714,ms
TRUE,32,submitBlocksAsynchronously,64,4,16777216,4096,10,1,135.343,211.654,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,97.8337,128.267,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,97.9643,126.266,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,100.319,125.952,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.296,170.811,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,129.583,158.507,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,102.547,130.729,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,142.119,173.01,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,143.758,188.115,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,140.179,193.699,ms
TRUE,4,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.069,179.357,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,142.748,178.627,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,179.54,294.775,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,168.957,340.402,ms
